work_id,doi,field,value,unit,raw,evidence_level,status,quote,locator,checks
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,antimicrobial,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,prep_method,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,manufacturing_temp_c,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,rh_conditions_pct,90-95,%,90-95,full_text_verified,grounded_numeric,90–95% relative humidity,methods,quote_exact;number_found;context_ok
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,storage_temp_c,4.00 ± 0.50,°C,4.00 ± 0.50,full_text_verified,grounded_numeric,"unpackaged, and stored at 4.00 ± 0.50 °C for 120 days. Firmness, ethylene release, quality",abstract,quote_repaired;number_found;context_ok
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,mcp_loading,1,μL/L,1,full_text_verified,grounded_numeric,"Su' pears were treated with 1 μL/L 1-MCP for 24 h, then packaged in sealed or perfora",abstract,quote_repaired;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_ok
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,release_method,gc_fid,,gc_fid,full_text_verified,grounded_controlled,"atograph (Shimadzu, Kyoto, Japan). Pears were individually placed in clean large beakers and sealed with",methods,quote_repaired;enum_clamped
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,release_duration,120,days,120,full_text_verified,grounded_numeric,"stored at 4.00 ± 0.50 °C for 120 days. Firmness, ethylene release, quality indicators, g",abstract,quote_repaired;number_found;unit_match;context_ok
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,kinetic_model,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,release_result,inhibited ethylene production,,inhibited ethylene production,full_text_verified,grounded_verbatim,Results showed that 1-MCP inhibited ethylene production and the expression of PbACS1/2 and PbACO1 .,abstract,quote_exact;substring
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,produce_tested,'Shannong Su' pears,,'Shannong Su' pears,full_text_verified,grounded_verbatim,'Shannong Su' pears,abstract,quote_exact;substring
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,quality_outcomes,"Firmness, ethylene release rate, total sugar content, titratable acid content, total antioxidant capacity, starch content, protopectin content, cellulose content",,"Firmness, ethylene release rate, total sugar content, titratable acid content, total antioxidant capacity, starch content, protopectin content, cellulose content",full_text_verified,grounded_verbatim,"Firmness, ethylene release, quality indicators, gene expression, and metabolite profiles were analyzed.",abstract,quote_exact;token_prefix
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,mechanical_props,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,barrier_props,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,limitations,The study is limited to a single pear cultivar and requires validation across other cultivars with different physiological traits.,,The study is limited to a single pear cultivar and requires validation across other cultivars with different physiological traits.,full_text_verified,inference_from_quote,"The combined storage strategy of 1-methylcyclopropene (1-MCP) fumigation coupled with sealed film packaging, as proposed in this study, needs to be validated across a wider range of pear cultivars exhibiting markedly different postharvest physiological characteristics.",conclusion,quote_exact;no_new_numbers
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,scaleup_relevance,high,,high,full_text_verified,inference_from_quote,"Notably, the storage methods used in this study are characterized by low cost, easy operation, and minimal equipment requirements, thus having significant practical implications for commercial agricultural production.",discussion,quote_exact;no_new_numbers
doi:10.1016/j.fochms.2026.100358,10.1016/j.fochms.2026.100358,concept_relevance,core,,core,full_text_verified,inference_from_quote,"fruit senescence and softening. To investigate whether the combination of these treatments achieves a superior storage effect, 'Shannong Su' pears were treated with 1 μL/L 1-MCP for 24 h, then packaged in sealed or perforated film bags or left unpackaged, and stored at 4.00 ± 0.50 °C for 120 days. Firmness, ethylene release, quality indicators, ge",abstract,quote_repaired;no_new_numbers
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,reference,Dorota Wichrowska et al. (2025). Antioxidant Potential and Storage Stability of Sweet Cherries (Prunus Avium L.) Depending on the Use of 1- Methylcyclopropene.,,,metadata_only,grounded_verbatim,,api,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,doi,10.21203/rs.3.rs-6546955/v1,,,metadata_only,grounded_verbatim,,api,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,substrate_polymer,,,,not_stated,not_stated,,,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,mcp_carrier,sticker,,sticker,full_text_verified,grounded_verbatim,in the form of Vidre + stickers (Fresh Inset),abstract,quote_exact;substring
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,antimicrobial,,,,not_stated,not_stated,,,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,prep_method,,,,not_stated,not_stated,,,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,manufacturing_temp_c,,,,not_stated,not_stated,,,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,rh_conditions_pct,90–95,%,90–95,full_text_verified,grounded_numeric,90–95% relative air humidity,abstract,quote_exact;number_found;context_ok
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,storage_temp_c,2–3,°C,2–3,full_text_verified,grounded_numeric,2–3°C,abstract,quote_exact;number_found;context_ok
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,mcp_loading,"1, 2, 4 uL/L",uL/L,"1, 2, 4 uL/L",full_text_verified,grounded_numeric,"1, 2, 4 uL of 1-MCP per liter in the form of Vidre + stickers (Fresh Inset)",abstract,quote_exact;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_reject;number_found;context_ok
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,release_method,,,,not_stated,not_stated,,not stated,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,release_duration,,,,not_stated,not_stated,,not stated,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,kinetic_model,,,none_reported,unverifiable,ungrounded_blanked,,none_reported,quote_not_locatable
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,release_result,,,,not_stated,not_stated,,not stated,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,produce_tested,sweet cherries (Prunus avium L.),,sweet cherries (Prunus avium L.),full_text_verified,grounded_verbatim,ial and Storage Stability of Sweet Cherries (Prunus Avium L.) Depending on the Use of 1- Methylcyclopropene Abstract,Abstract,quote_repaired;substring
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,package_vol_mass,1 Liter clamshells,L,1 Liter clamshells,full_text_verified,grounded_numeric,One Liter clamshells of freshly picked sweet cherries,Abstract,quote_exact;number_found;context_ok
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,quality_outcomes,"weight loss, stem browning, firmness, fruit quality, dry matter, vitamin C, total polyphenols, anthocyanins, total soluble solids, reducing sugars, total sugars, antioxidant capacity (FRAP)",,"weight loss, stem browning, firmness, fruit quality, dry matter, vitamin C, total polyphenols, anthocyanins, total soluble solids, reducing sugars, total sugars, antioxidant capacity (FRAP)",full_text_verified,grounded_verbatim,"weight loss, stem browning, firmness and fruit quality after storage was obtained with samples treated with 1-MCP. Similar relationships were obtained with regard to the concentration of Vitamin C, total polyphenols, anthocyanins and the antioxidant activity FRAP.",Abstract,quote_exact;token_prefix
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,mechanical_props,,,firmness (puncture force),unverifiable,ungrounded_blanked,- 0.999 0.978 0.436 Total sugar - - - - - - 0.974 0.438 TSSC - -,Methods,quote_repaired;no_parsable_quantity
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,barrier_props,,,,not_stated,not_stated,,not stated,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,antimicrobial_outcomes,,,,not_stated,not_stated,,not stated,
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,limitations,"The study relies on theoretical dosing without verifying actual internal concentrations, and uses a small-scale laboratory setup with plastic bags rather than industrial packaging conditions.",,"The study relies on theoretical dosing without verifying actual internal concentrations, and uses a small-scale laboratory setup with plastic bags rather than industrial packaging conditions.",full_text_verified,inference_from_quote,2182.3 ± 12.20 a 2029.5 ± 16.81 a 1751.5 ± 10.51 a Cultivar Kordia 2317.8 ± 18.65 A 1568.5 ± 18.21 1371.9 ±,methods,quote_repaired;no_new_numbers
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,scaleup_relevance,medium,,medium,full_text_verified,inference_from_quote,and 1-MCP dose (mean for cultivars and 1-MCP concentration). Factors Storage time After harvest After 9 days After 21 days 1-MCP conc. Control 2182.3 ± 12.20 a 1525.3 ± 15.61 d 1412.2 ± 11.25 d 1 ppm 2182.3 ± 12.20 a 1,methods,quote_repaired;no_new_numbers
doi:10.21203/rs.3.rs-6546955/v1,10.21203/rs.3.rs-6546955/v1,concept_relevance,adjacent_mechanism,,adjacent_mechanism,full_text_verified,inference_from_quote,"softening and weight loss 31–32. Similar effects of 1- MCP on delaying the softening and maintaining fruit weight have been observed for tomato, avocado, kiwifruit and apple 30, 33–35. Table 1 Wei",introduction,quote_repaired;no_new_numbers
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,reference,"H D Ariyanto et al. (2019). Effect of 1-Methylcyclopropene Release from Inclusion Complexes Powder on the Quality of Tomato by Short-Term Treatment. IOP Conference Series: Earth and Environmental Science, 309, 012065.",,,metadata_only,grounded_verbatim,,api,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,doi,10.1088/1755-1315/309/1/012065,,,metadata_only,grounded_verbatim,,api,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,pub_type,conference_paper,,,metadata_only,grounded_verbatim,,api,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,substrate_polymer,,,,not_stated,not_stated,,abstract,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,mcp_carrier,α-cyclodextrin,,α-cyclodextrin,full_text_verified,grounded_verbatim,α–cyclodextrin (α-CD),abstract,quote_exact;substring
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,antimicrobial,1-MCP,,1-MCP,full_text_verified,grounded_verbatim,1-MCP,abstract,quote_exact;substring
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,prep_method,,,,not_stated,not_stated,,abstract,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,manufacturing_temp_c,,,,not_stated,not_stated,,abstract,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,trigger_mechanism,,,,not_stated,not_stated,,abstract,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,rh_conditions_pct,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,storage_temp_c,,,room temperature,unverifiable,ungrounded_blanked,room temperature,abstract,quote_exact;no_parsable_quantity
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,mcp_loading,"5, 15 and 30 mg",mg,"5, 15 and 30 mg",full_text_verified,grounded_numeric,"5, 15 and 30 mg of 1-MCP inclusion complex powders",abstract,quote_exact;number_found;context_ok
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,release_method,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,release_duration,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,kinetic_model,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,release_result,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,produce_tested,tomatoes,,tomatoes,full_text_verified,grounded_verbatim,Fourteen tomatoes in each closed polystyrene box were treated,abstract,quote_exact;substring
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,quality_outcomes,red colour index,,red colour index,full_text_verified,grounded_verbatim,"The average values of red colour index, a * were 21.5, 23.9 and 30.3 for the untreated tomatoes after 6, 12 and 18-days storage, respectively.",abstract,quote_exact;substring
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,mechanical_props,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,barrier_props,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,limitations,Small sample size and lab-only conditions; short-term storage evaluation.,,Small sample size and lab-only conditions; short-term storage evaluation.,full_text_verified,inference_from_quote,"Fourteen tomatoes in each closed polystyrene box were treated with 5, 15 and 30 mg of 1-MCP inclusion complex powders, respectively.",abstract,quote_exact;no_new_numbers
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,"Fourteen tomatoes in each closed polystyrene box were treated with 5, 15 and 30 mg of 1-MCP inclusion complex powders, respectively.",abstract,quote_exact;no_new_numbers
doi:10.1088/1755-1315/309/1/012065,10.1088/1755-1315/309/1/012065,concept_relevance,core,,core,full_text_verified,inference_from_quote,Effect of 1-MCP release from inclusion complexes in α–cyclodextrin (α-CD) on tomato during storage at room temperature was investigated.,abstract,quote_exact;no_new_numbers
doi:10.1016/j.foodchem.2026.150131,10.1016/j.foodchem.2026.150131,reference,"Cheng Zhao et al. (2026). Combined application of 1-methylcyclopropene and silicon-window modified atmosphere packaging delays cell wall degradation and softening in cold-stored ‘Saiwaihong’ apples. Food Chemistry, 523, 150131.",,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.foodchem.2026.150131,10.1016/j.foodchem.2026.150131,doi,10.1016/j.foodchem.2026.150131,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.foodchem.2026.150131,10.1016/j.foodchem.2026.150131,pub_type,original_research,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.foodchem.2026.150131,10.1016/j.foodchem.2026.150131,substrate_polymer,,,,not_stated,not_stated,,,
doi:10.1016/j.foodchem.2026.150131,10.1016/j.foodchem.2026.150131,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.1016/j.foodchem.2026.150131,10.1016/j.foodchem.2026.150131,antimicrobial,,,,not_stated,not_stated,,,
